"CODIGO_
ENTIDAD";"CODIGO_
UBIGEO";"CODIGO_
PAIS";DEPARTAMENTO;PROVINCIA;DISTRITO;NOMBRE_UO;GOBIERNO_LOCAL;RUC_GOBIERNO_LOCAL;"AÑO_
GASTO";"MES_
GASTO";USO_DEPENDENCIA;"NRO_PLACA
COD_VEHICULO";"NUMERO_
VALE";"FECHA_
CONSUMO";PERIODO;TIPOCOMBUSTIBLE;PRECIOGALON;CANTIDADGALONES;MONTOCONSUMO;"FECHA_
CORTE"
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2088;59101;20210322;2da QUINCENA;GASOHOL 90;12.49;2.338;29.2;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;B0D-453;59102;20210322;2da QUINCENA;GASOHOL 90;12.49;7.214;90.1;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-677;59103;20210324;2da QUINCENA;DIESEL;12.49;15.051;187.99;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-681;59104;20210324;2da QUINCENA;DIESEL;12.49;10.067;125.74;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-101;59105;20210324;2da QUINCENA;DIESEL;12.49;11.263;140.67;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-674;59106;20210324;2da QUINCENA;DIESEL;12.49;9.395;117.34;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-092;59107;20210324;2da QUINCENA;DIESEL;12.49;8.466;105.74;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-056;59108;20210324;2da QUINCENA;DIESEL;12.49;13.446;167.94;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-053;59109;20210324;2da QUINCENA;DIESEL;12.49;8.64;107.91;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-5058;59110;20210324;2da QUINCENA;DIESEL;12.49;14.846;185.43;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-8846;59111;20210324;2da QUINCENA;DIESEL;12.49;12.884;160.92;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-6435;59112;20210324;2da QUINCENA;DIESEL;12.49;13.329;166.48;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-9503;59113;20210324;2da QUINCENA;DIESEL;12.49;10.616;132.59;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-106;59114;20210324;2da QUINCENA;DIESEL;12.49;10.15;126.77;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-4516;59115;20210324;2da QUINCENA;DIESEL;12.49;11.66;145.63;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-1256;59116;20210324;2da QUINCENA;DIESEL;12.49;9.614;120.08;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-097;59117;20210324;2da QUINCENA;DIESEL;12.49;6.49;81.06;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;MANTENIMIENTO;MDSM-6201;59118;20210324;2da QUINCENA;DIESEL;12.49;10.187;127.24;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-685;59119;20210324;2da QUINCENA;DIESEL;12.49;13.068;163.22;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;MANTENIMIENTO;MDSM-6262;59120;20210324;2da QUINCENA;DIESEL;12.49;14.197;177.32;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-356;59121;20210324;2da QUINCENA;DIESEL;12.49;9.338;116.63;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;GERENCIA DE SALUD;EUD-838;59122;20210324;2da QUINCENA;DIESEL;12.49;5.208;65.05;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-8372;59123;20210324;2da QUINCENA;DIESEL;12.49;11.379;142.12;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-5823;59124;20210324;2da QUINCENA;DIESEL;12.49;9.907;123.74;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-9100;59125;20210324;2da QUINCENA;DIESEL;12.49;8.211;102.56;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;EGW-319;59126;20210324;2da QUINCENA;DIESEL;12.49;23.453;292.93;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EUB-983;59127;20210324;2da QUINCENA;DIESEL;12.49;10.424;130.2;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EUB-664;59128;20210324;2da QUINCENA;DIESEL;12.49;12.505;156.19;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EGV-955;59129;20210324;2da QUINCENA;DIESEL;12.49;12.263;153.16;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-095;59130;20210324;2da QUINCENA;DIESEL;12.49;11.396;142.34;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EUB-669;59131;20210324;2da QUINCENA;DIESEL;12.49;12.713;158.79;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-333;59132;20210324;2da QUINCENA;DIESEL;12.49;10.423;130.18;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;MSM-2534;59133;20210324;2da QUINCENA;DIESEL;12.49;13.255;165.55;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;MSM-2532;59134;20210324;2da QUINCENA;DIESEL;12.49;16.542;206.61;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EUE-455;59135;20210324;2da QUINCENA;DIESEL;12.49;13.91;173.74;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-182;59136;20210324;2da QUINCENA;DIESEL;12.49;17.201;214.84;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-052;59137;20210324;2da QUINCENA;DIESEL;12.49;8.18;102.17;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-692;59138;20210324;2da QUINCENA;DIESEL;12.49;28.528;356.31;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-102;59139;20210324;2da QUINCENA;DIESEL;12.49;11.612;145.03;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;MDSM-1673;59140;20210324;2da QUINCENA;DIESEL;12.49;36.343;453.92;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;MANTENIMIENTO;PGO-961;59141;20210324;2da QUINCENA;DIESEL;12.49;5.593;69.86;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-980;59142;20210324;2da QUINCENA;DIESEL;12.49;12.601;157.39;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-0680;59143;20210324;2da QUINCENA;DIESEL;12.49;7.317;91.39;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;DEFENSA CIVIL ;EU-0303;59144;20210324;2da QUINCENA;GASOHOL 90;12.49;2.644;33.02;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;MDSM-3449;59145;20210324;2da QUINCENA;DIESEL;12.49;22.223;277.57;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;AAQ-460;59146;20210324;2da QUINCENA;GASOHOL 90;12.49;8.16;101.92;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2090;59147;20210324;2da QUINCENA;GASOHOL 90;12.49;1.773;22.14;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2085;59148;20210324;2da QUINCENA;GASOHOL 90;12.49;2.003;25.02;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2094;59149;20210324;2da QUINCENA;GASOHOL 90;12.49;1.899;23.72;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;PQM-447;59151;20210324;2da QUINCENA;GASOHOL 90;12.49;2.657;33.19;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2084;59152;20210324;2da QUINCENA;GASOHOL 90;12.49;2.025;25.29;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;MANTENIMIENTO;AMB-850;59153;20210324;2da QUINCENA;GASOHOL 90;12.49;5.429;67.81;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2059;59153;20210324;2da QUINCENA;GASOHOL 90;12.49;1.962;24.51;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2077;59154;20210324;2da QUINCENA;GASOHOL 90;12.49;1.702;21.26;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2088;59155;20210324;2da QUINCENA;GASOHOL 90;12.49;1.851;23.12;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2097;59157;20210324;2da QUINCENA;GASOHOL 90;12.49;1.719;21.47;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2073;59158;20210324;2da QUINCENA;GASOHOL 90;12.49;1.84;22.98;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EGQ-314;59159;20210324;2da QUINCENA;GASOHOL 97;16.69;11.581;193.29;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2095;59160;20210324;2da QUINCENA;GASOHOL 90;12.49;1.35;16.86;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-1254;59161;20210324;2da QUINCENA;GASOHOL 90;12.49;4.723;58.99;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARTICIPACIÓN VECINAL;APE-645;59162;20210326;2da QUINCENA;GASOHOL 90;12.49;9.438;117.88;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-101;59163;20210326;2da QUINCENA;DIESEL;12.49;9.264;115.71;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-053;59164;20210326;2da QUINCENA;DIESEL;12.49;10.662;133.17;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;MANTENIMIENTO;MDSM-6201;59165;20210326;2da QUINCENA;DIESEL;12.49;10.764;134.44;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-8846;59166;20210326;2da QUINCENA;DIESEL;12.49;16.069;200.7;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;GERENCIA DE SALUD;EUD-838;59167;20210326;2da QUINCENA;DIESEL;12.49;8.072;100.82;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-3483;59168;20210326;2da QUINCENA;DIESEL;12.49;15.524;193.89;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-095;59169;20210326;2da QUINCENA;DIESEL;12.49;11.639;145.37;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-5058;59170;20210326;2da QUINCENA;DIESEL;12.49;15.012;187.5;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-681;59171;20210326;2da QUINCENA;DIESEL;12.49;11.206;139.96;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-666;59172;20210326;2da QUINCENA;DIESEL;12.49;14.309;178.72;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-092;59173;20210326;2da QUINCENA;DIESEL;12.49;7.894;98.6;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-056;59174;20210326;2da QUINCENA;DIESEL;12.49;11.93;149.01;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-6435;59175;20210326;2da QUINCENA;DIESEL;12.49;12.759;159.36;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-8372;59176;20210326;2da QUINCENA;DIESEL;12.49;9.59;119.78;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;GERENCIA DE SALUD;EUB-671;59177;20210326;2da QUINCENA;DIESEL;12.49;9.361;116.92;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUB-674;59178;20210326;2da QUINCENA;DIESEL;12.49;9.656;120.6;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-106;59179;20210326;2da QUINCENA;DIESEL;12.49;10.915;136.33;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-102;59180;20210326;2da QUINCENA;DIESEL;12.49;10.808;134.99;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGI-238;59181;20210326;2da QUINCENA;DIESEL;12.49;38.621;482.38;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-097;59182;20210326;2da QUINCENA;DIESEL;12.49;11.305;141.2;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-052;59183;20210326;2da QUINCENA;DIESEL;12.49;7.391;92.31;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-5823;59184;20210326;2da QUINCENA;DIESEL;12.49;11.771;147.02;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;EGW-319;59185;20210326;2da QUINCENA;DIESEL;12.49;21.778;272.01;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-1256;59186;20210326;2da QUINCENA;DIESEL;12.49;10.211;127.54;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-4516;59187;20210326;2da QUINCENA;DIESEL;12.49;11.873;148.29;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-692;59188;20210326;2da QUINCENA;DIESEL;12.49;22.785;284.58;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;MSM-2532;59189;20210326;2da QUINCENA;DIESEL;12.49;14.779;184.59;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-356;59190;20210326;2da QUINCENA;DIESEL;12.49;9.273;115.82;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-182;59191;20210326;2da QUINCENA;DIESEL;12.49;15.018;187.57;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EUB-664;59192;20210326;2da QUINCENA;DIESEL;12.49;12.244;152.93;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EUE-455;59193;20210326;2da QUINCENA;DIESEL;12.49;12.803;159.91;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EUB-669;59194;20210326;2da QUINCENA;DIESEL;12.49;12.373;154.54;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-9503;59195;20210326;2da QUINCENA;DIESEL;12.49;7.785;97.23;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;MDSM-1673;59196;20210326;2da QUINCENA;DIESEL;12.49;23.574;294.44;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;MDSM-3449;59197;20210326;2da QUINCENA;DIESEL;12.49;15.789;197.2;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EGV-955;59198;20210326;2da QUINCENA;DIESEL;12.49;6.968;87.03;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;TRANSITO;EUB-983;59199;20210326;2da QUINCENA;DIESEL;12.49;10.563;131.93;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;INT-381;59200;20220326;2da QUINCENA;DIESEL;12.49;38.042;475.14;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;LIMPIEZA PUBLICA;EGX-333;59201;20210326;2da QUINCENA;DIESEL;12.49;11.511;143.77;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2084;59202;20210326;2da QUINCENA;GASOHOL 90;12.49;1.74;21.73;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2077;59203;20210326;2da QUINCENA;GASOHOL 90;12.49;1.768;22.08;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2092;59204;20210326;2da QUINCENA;GASOHOL 90;12.49;2.169;27.09;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2095;59205;20210326;2da QUINCENA;GASOHOL 90;12.49;1.065;13.3;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2094;59206;20210326;2da QUINCENA;GASOHOL 90;12.49;1.535;19.17;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2085;59207;20210326;2da QUINCENA;GASOHOL 90;12.49;1.784;22.28;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2059;59208;20210326;2da QUINCENA;GASOHOL 90;12.49;2.185;27.29;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2097;59209;20210326;2da QUINCENA;GASOHOL 90;12.49;2.007;25.07;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2073;59210;20210326;2da QUINCENA;GASOHOL 90;12.49;2.102;26.25;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2088;59211;20210326;2da QUINCENA;GASOHOL 90;12.49;2.421;30.24;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;MANTENIMIENTO;AMB-850;59212;20210326;2da QUINCENA;GASOHOL 90;12.49;4.556;56.9;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EU-2072;59213;20210326;2da QUINCENA;GASOHOL 90;12.49;4.696;58.65;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;EQUIPOS;59214;20210326;2da QUINCENA;GASOHOL 90;12.49;90;1124.1;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;PARQUES Y JARDINES;PQM-623;59215;20210326;2da QUINCENA;GASOHOL 90;12.49;4.218;52.68;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EGQ-314;59216;20210326;2da QUINCENA;GASOHOL 97;16.69;10.07;168.07;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-5823;59217;20210327;2da QUINCENA;DIESEL;12.62;7.37;93.01;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-9100;59218;20210327;2da QUINCENA;DIESEL;12.62;10.502;132.54;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-6224;59219;20210327;2da QUINCENA;DIESEL;12.62;12.283;155.01;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-094;59220;20210327;2da QUINCENA;DIESEL;12.62;10.846;136.88;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;EUE-105;59221;20210327;2da QUINCENA;DIESEL;12.62;17.525;221.17;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;SERENAZGO;MDSM-8846;59222;20210327;2da QUINCENA;DIESEL;12.62;8.496;107.22;20211231
301285;150136;PE;Lima;Lima;San Miguel;Unidad de Logística y Control Patrimonial;San Miguel;20131372184;2021;3;MANTENIMIENTO;MDSM-6201;59223;20210329;2da QUINCENA;DIESEL;12.62;11.351;143.25;20211231
